name,stars,age_in_years,releases,primary_language,url
liaohuqiu/android-Ultra-Pull-To-Refresh,9580,10.37,8,Java,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh
koral--/android-gif-drawable,9579,12.16,61,Java,https://github.com/koral--/android-gif-drawable
bilibili/DanmakuFlameMaster,9569,11.63,5,Java,https://github.com/bilibili/DanmakuFlameMaster
MyCATApache/Mycat-Server,9547,10.31,7,Java,https://github.com/MyCATApache/Mycat-Server
umano/AndroidSlidingUpPanel,9509,11.83,8,Java,https://github.com/umano/AndroidSlidingUpPanel
signalapp/Signal-Server,9455,11.30,0,Java,https://github.com/signalapp/Signal-Server
SonarSource/sonarqube,9432,14.23,59,Java,https://github.com/SonarSource/sonarqube
crossoverJie/cim,9389,6.85,8,Java,https://github.com/crossoverJie/cim
pockethub/PocketHub,9388,13.55,1,Java,https://github.com/pockethub/PocketHub
Justson/AgentWeb,9305,7.88,21,Java,https://github.com/Justson/AgentWeb
xuchengsheng/spring-reading,9304,1.53,0,Java,https://github.com/xuchengsheng/spring-reading
android/testing-samples,9244,10.46,0,Java,https://github.com/android/testing-samples
GcsSloop/AndroidNote,9234,9.23,0,Java,https://github.com/GcsSloop/AndroidNote
huanghaibin-dev/CalendarView,9224,8.05,1,Java,https://github.com/huanghaibin-dev/CalendarView
apache/cassandra,9108,15.86,0,Java,https://github.com/apache/cassandra
json-path/JsonPath,9073,14.18,10,Java,https://github.com/json-path/JsonPath
cats-oss/android-gpuimage,9072,12.48,0,Java,https://github.com/cats-oss/android-gpuimage
ashishps1/awesome-leetcode-resources,9048,1.42,0,Java,https://github.com/ashishps1/awesome-leetcode-resources
spring-projects/spring-security,9037,13.21,213,Java,https://github.com/spring-projects/spring-security
didi/VirtualAPK,9016,7.74,4,Java,https://github.com/didi/VirtualAPK
navasmdc/MaterialDesignLibrary,8982,10.49,3,Java,https://github.com/navasmdc/MaterialDesignLibrary
seven332/EhViewer,8968,10.87,97,Java,https://github.com/seven332/EhViewer
KunMinX/Jetpack-MVVM-Best-Practice,8913,5.40,0,Java,https://github.com/KunMinX/Jetpack-MVVM-Best-Practice
nathanmarz/storm,8820,13.53,0,Java,https://github.com/nathanmarz/storm
laobie/StatusBarUtil,8806,9.11,0,Java,https://github.com/laobie/StatusBarUtil
Freelander/Android_Data,8772,9.98,0,Java,https://github.com/Freelander/Android_Data
Blankj/awesome-java-leetcode,8709,7.94,0,Java,https://github.com/Blankj/awesome-java-leetcode
chrisbanes/Android-PullToRefresh,8701,13.33,0,Java,https://github.com/chrisbanes/Android-PullToRefresh
apache/jmeter,8657,14.84,10,Java,https://github.com/apache/jmeter
java-native-access/jna,8656,13.92,0,Java,https://github.com/java-native-access/jna
ybq/Android-SpinKit,8650,9.02,0,Java,https://github.com/ybq/Android-SpinKit
flyway/flyway,8631,12.29,245,Java,https://github.com/flyway/flyway
shwenzhang/AndResGuard,8585,9.46,4,Java,https://github.com/shwenzhang/AndResGuard
chrisjenx/Calligraphy,8584,11.27,4,Java,https://github.com/chrisjenx/Calligraphy
facebook/buck,8558,11.95,57,Java,https://github.com/facebook/buck
apache/shenyu,8557,6.71,11,Java,https://github.com/apache/shenyu
airbnb/epoxy,8538,8.63,76,Java,https://github.com/airbnb/epoxy
junit-team/junit4,8532,16.21,13,Java,https://github.com/junit-team/junit4
react-native-image-picker/react-native-image-picker,8531,9.80,141,Java,https://github.com/react-native-image-picker/react-native-image-picker
checkstyle/checkstyle,8527,11.58,159,Java,https://github.com/checkstyle/checkstyle
dropwizard/dropwizard,8526,14.19,176,Java,https://github.com/dropwizard/dropwizard
karatelabs/karate,8500,8.13,54,Java,https://github.com/karatelabs/karate
amitshekhariitbhu/Android-Debug-Database,8467,8.36,14,Java,https://github.com/amitshekhariitbhu/Android-Debug-Database
roughike/BottomBar,8406,9.03,4,Java,https://github.com/roughike/BottomBar
apache/seatunnel,8370,7.64,49,Java,https://github.com/apache/seatunnel
hs-web/hsweb-framework,8369,9.19,28,Java,https://github.com/hs-web/hsweb-framework
google/tsunami-security-scanner,8365,4.81,25,Java,https://github.com/google/tsunami-security-scanner
flowable/flowable-engine,8314,8.45,27,Java,https://github.com/flowable/flowable-engine
DImuthuUpe/AndroidPdfViewer,8269,8.82,0,Java,https://github.com/DImuthuUpe/AndroidPdfViewer
apache/shardingsphere-elasticjob,8176,9.54,30,Java,https://github.com/apache/shardingsphere-elasticjob
testcontainers/testcontainers-java,8165,9.96,81,Java,https://github.com/testcontainers/testcontainers-java
alibaba/atlas,8141,8.08,7,Java,https://github.com/alibaba/atlas
florent37/MaterialViewPager,8120,9.93,11,Java,https://github.com/florent37/MaterialViewPager
wildfirechat/im-server,8113,6.17,103,Java,https://github.com/wildfirechat/im-server
guolindev/LitePal,8107,12.10,0,Java,https://github.com/guolindev/LitePal
alibaba/otter,8093,11.63,10,Java,https://github.com/alibaba/otter
frohoff/ysoserial,8050,10.16,1,Java,https://github.com/frohoff/ysoserial
apache/beam,8050,9.15,48,Java,https://github.com/apache/beam
Netflix/SimianArmy,7983,12.73,4,Java,https://github.com/Netflix/SimianArmy
davemorrissey/subsampling-scale-image-view,7940,11.59,21,Java,https://github.com/davemorrissey/subsampling-scale-image-view
pentaho/pentaho-kettle,7927,11.47,1,Java,https://github.com/pentaho/pentaho-kettle
JakeWharton/hugo,7923,11.34,0,Java,https://github.com/JakeWharton/hugo
alibaba/transmittable-thread-local,7887,11.46,58,Java,https://github.com/alibaba/transmittable-thread-local
aritraroy/UltimateAndroidReference,7870,7.96,0,Java,https://github.com/aritraroy/UltimateAndroidReference
junixapp/XPopup,7863,6.30,221,Java,https://github.com/junixapp/XPopup
HannahMitt/HomeMirror,7852,9.60,0,Java,https://github.com/HannahMitt/HomeMirror
dropwizard/metrics,7842,15.09,125,Java,https://github.com/dropwizard/metrics
LSPosed/LSPatch,7816,4.07,9,Java,https://github.com/LSPosed/LSPatch
ChrisRM/material-theme-jetbrains,7804,9.51,17,Java,https://github.com/ChrisRM/material-theme-jetbrains
apache/tomcat,7763,13.49,0,Java,https://github.com/apache/tomcat
bytedeco/javacv,7724,10.94,12,Java,https://github.com/bytedeco/javacv
trello-archive/RxLifecycle,7705,9.69,22,Java,https://github.com/trello-archive/RxLifecycle
software-mansion/react-native-svg,7675,9.19,121,Java,https://github.com/software-mansion/react-native-svg
vipshop/vjtools,7650,6.83,9,Java,https://github.com/vipshop/vjtools
goldze/MVVMHabit,7646,7.68,3,Java,https://github.com/goldze/MVVMHabit
aeron-io/aeron,7641,11.14,116,Java,https://github.com/aeron-io/aeron
cabaletta/baritone,7613,6.65,78,Java,https://github.com/cabaletta/baritone
Graylog2/graylog2-server,7610,14.87,0,Java,https://github.com/Graylog2/graylog2-server
gedoor/MyBookshelf,7594,6.79,165,Java,https://github.com/gedoor/MyBookshelf
google/android-classyshark,7563,9.46,17,Java,https://github.com/google/android-classyshark
Tencent/Shadow,7554,5.79,5,Java,https://github.com/Tencent/Shadow
PojavLauncherTeam/PojavLauncher,7550,5.04,126,Java,https://github.com/PojavLauncherTeam/PojavLauncher
kaushikgopal/RxJava-Android-Samples,7538,10.68,0,Java,https://github.com/kaushikgopal/RxJava-Android-Samples
koush/AndroidAsync,7538,12.59,0,Java,https://github.com/koush/AndroidAsync
google/closure-compiler,7489,10.95,0,Java,https://github.com/google/closure-compiler
kevin-wayne/algs4,7471,9.57,0,Java,https://github.com/kevin-wayne/algs4
twowaits/SDE-Interview-Questions,7453,7.42,1,Java,https://github.com/twowaits/SDE-Interview-Questions
lecho/hellocharts-android,7443,10.46,14,Java,https://github.com/lecho/hellocharts-android
yuanguangxin/LeetCode,7420,5.21,0,Java,https://github.com/yuanguangxin/LeetCode
swagger-api/swagger-core,7417,13.73,112,Java,https://github.com/swagger-api/swagger-core
PowerJob/PowerJob,7393,5.03,50,Java,https://github.com/PowerJob/PowerJob
HMCL-dev/HMCL,7385,9.77,235,Java,https://github.com/HMCL-dev/HMCL
dyc87112/SpringCloud-Learning,7378,8.60,0,Java,https://github.com/dyc87112/SpringCloud-Learning
lenve/VBlog,7368,7.25,0,Java,https://github.com/lenve/VBlog
abel533/Mapper,7363,10.35,8,Java,https://github.com/abel533/Mapper
leolin310148/ShortcutBadger,7352,11.37,0,Java,https://github.com/leolin310148/ShortcutBadger
Qihoo360/RePlugin,7307,7.80,19,Java,https://github.com/Qihoo360/RePlugin
square/dagger,7304,12.65,0,Java,https://github.com/square/dagger
mapstruct/mapstruct,7282,12.83,35,Java,https://github.com/mapstruct/mapstruct
Bearded-Hen/Android-Bootstrap,7278,11.40,5,Java,https://github.com/Bearded-Hen/Android-Bootstrap
pedant/sweet-alert-dialog,7258,10.44,2,Java,https://github.com/pedant/sweet-alert-dialog
crazycodeboy/TakePhoto,7244,9.65,15,Java,https://github.com/crazycodeboy/TakePhoto
cymcsg/UltimateRecyclerView,7212,10.16,9,Java,https://github.com/cymcsg/UltimateRecyclerView
geeeeeeeeek/WeChatLuckyMoney,7210,9.49,20,Java,https://github.com/geeeeeeeeek/WeChatLuckyMoney
Exrick/xmall,7203,7.67,0,Java,https://github.com/Exrick/xmall
gocd/gocd,7201,11.29,84,Java,https://github.com/gocd/gocd
google/agera,7179,9.28,16,Java,https://github.com/google/agera
krahets/LeetCode-Book,7103,3.27,0,Java,https://github.com/krahets/LeetCode-Book
MinecraftForge/MinecraftForge,7099,13.16,0,Java,https://github.com/MinecraftForge/MinecraftForge
ogaclejapan/SmartTabLayout,7092,10.12,0,Java,https://github.com/ogaclejapan/SmartTabLayout
JakeWharton/ActionBarSherlock,7086,14.06,32,Java,https://github.com/JakeWharton/ActionBarSherlock
apache/iceberg,7073,6.35,27,Java,https://github.com/apache/iceberg
didi/KnowStreaming,7057,5.02,23,Java,https://github.com/didi/KnowStreaming
NanoHttpd/nanohttpd,7050,12.63,3,Java,https://github.com/NanoHttpd/nanohttpd
naman14/Timber,7034,9.79,5,Java,https://github.com/naman14/Timber
NLPchina/elasticsearch-sql,7008,10.59,261,Java,https://github.com/NLPchina/elasticsearch-sql
Alluxio/alluxio,6965,12.27,61,Java,https://github.com/Alluxio/alluxio
google/error-prone,6949,10.60,53,Java,https://github.com/google/error-prone
rest-assured/rest-assured,6940,14.44,0,Java,https://github.com/rest-assured/rest-assured
DroidPluginTeam/DroidPlugin,6919,9.59,2,Java,https://github.com/DroidPluginTeam/DroidPlugin
mrniko/netty-socketio,6914,13.21,19,Java,https://github.com/mrniko/netty-socketio
jeecgboot/jimureport,6891,5.31,25,Java,https://github.com/jeecgboot/jimureport
hongyangAndroid/okhttputils,6870,9.61,0,Java,https://github.com/hongyangAndroid/okhttputils
h2pl/JavaTutorial,6864,6.91,1,Java,https://github.com/h2pl/JavaTutorial
alibaba/jvm-sandbox,6861,7.65,13,Java,https://github.com/alibaba/jvm-sandbox
gunnarmorling/1brc,6842,1.24,0,Java,https://github.com/gunnarmorling/1brc
dependency-check/DependencyCheck,6815,12.56,82,Java,https://github.com/dependency-check/DependencyCheck
Meituan-Dianping/walle,6814,8.21,1,Java,https://github.com/Meituan-Dianping/walle
AntennaPod/AntennaPod,6806,12.66,60,Java,https://github.com/AntennaPod/AntennaPod
zo0r/react-native-push-notification,6777,9.29,35,Java,https://github.com/zo0r/react-native-push-notification
Angel-ML/angel,6752,7.92,19,Java,https://github.com/Angel-ML/angel
rabbitmq/rabbitmq-tutorials,6733,14.52,0,Java,https://github.com/rabbitmq/rabbitmq-tutorials
zouzg/mybatis-generator-gui,6698,8.89,16,Java,https://github.com/zouzg/mybatis-generator-gui
markzhai/AndroidPerformanceMonitor,6698,9.19,0,Java,https://github.com/markzhai/AndroidPerformanceMonitor
hongyangAndroid/AndroidAutoLayout,6675,9.36,0,Java,https://github.com/hongyangAndroid/AndroidAutoLayout
Genymobile/gnirehtet,6674,8.13,12,Java,https://github.com/Genymobile/gnirehtet
guardianproject/haven,6672,8.07,37,Java,https://github.com/guardianproject/haven
macrozheng/springcloud-learning,6653,5.55,0,Java,https://github.com/macrozheng/springcloud-learning
wiremock/wiremock,6653,13.47,49,Java,https://github.com/wiremock/wiremock
smuyyh/BookReader,6648,8.65,0,Java,https://github.com/smuyyh/BookReader
yanzhenjie/AndPermission,6634,8.54,0,Java,https://github.com/yanzhenjie/AndPermission
527515025/springBoot,6632,8.39,0,Java,https://github.com/527515025/springBoot
langchain4j/langchain4j,6619,1.77,43,Java,https://github.com/langchain4j/langchain4j
apache/storm,6613,11.39,3,Java,https://github.com/apache/storm
ZCShou/GoGoGo,6604,3.31,7,Java,https://github.com/ZCShou/GoGoGo
gzu-liyujiang/AndroidPicker,6601,9.43,57,Java,https://github.com/gzu-liyujiang/AndroidPicker
getActivity/AndroidProject,6597,6.43,17,Java,https://github.com/getActivity/AndroidProject
GrenderG/Toasty,6589,8.19,19,Java,https://github.com/GrenderG/Toasty
fuzhengwei/itstack-demo-design,6571,4.85,0,Java,https://github.com/fuzhengwei/itstack-demo-design
junit-team/junit5,6559,10.21,84,Java,https://github.com/junit-team/junit5
Meituan-Dianping/Leaf,6552,6.29,0,Java,https://github.com/Meituan-Dianping/Leaf
NLPchina/ansj_seg,6518,12.56,3,Java,https://github.com/NLPchina/ansj_seg
processing/processing,6504,12.17,48,Java,https://github.com/processing/processing
apache/zeppelin,6472,10.01,0,Java,https://github.com/apache/zeppelin
ximsfei/Android-skin-support,6464,8.20,0,Java,https://github.com/ximsfei/Android-skin-support
quartz-scheduler/quartz,6447,9.06,5,Java,https://github.com/quartz-scheduler/quartz
raphw/byte-buddy,6445,11.34,301,Java,https://github.com/raphw/byte-buddy
vinc3m1/RoundedImageView,6433,12.10,19,Java,https://github.com/vinc3m1/RoundedImageView
ArthurHub/Android-Image-Cropper,6423,10.20,32,Java,https://github.com/ArthurHub/Android-Image-Cropper
JesusFreke/smali,6421,12.51,0,Java,https://github.com/JesusFreke/smali
CoderLeixiaoshuai/java-eight-part,6410,4.44,0,Java,https://github.com/CoderLeixiaoshuai/java-eight-part
wxiaoqi/Spring-Cloud-Platform,6401,7.84,3,Java,https://github.com/wxiaoqi/Spring-Cloud-Platform
zendesk/android-floating-action-button,6379,10.52,0,Java,https://github.com/zendesk/android-floating-action-button
jOOQ/jOOQ,6342,13.95,90,Java,https://github.com/jOOQ/jOOQ
Col-E/Recaf,6329,7.67,169,Java,https://github.com/Col-E/Recaf
AsyncHttpClient/async-http-client,6326,14.06,5,Java,https://github.com/AsyncHttpClient/async-http-client
sshahine/JFoenix,6315,9.55,0,Java,https://github.com/sshahine/JFoenix
aa112901/remusic,6297,9.01,0,Java,https://github.com/aa112901/remusic
wasabeef/richeditor-android,6291,10.00,0,Java,https://github.com/wasabeef/richeditor-android
koush/ion,6282,11.85,0,Java,https://github.com/koush/ion
joelittlejohn/jsonschema2pojo,6277,11.76,63,Java,https://github.com/joelittlejohn/jsonschema2pojo
hazelcast/hazelcast,6274,13.02,200,Java,https://github.com/hazelcast/hazelcast
amitshekhariitbhu/from-java-to-kotlin,6258,7.85,0,Java,https://github.com/amitshekhariitbhu/from-java-to-kotlin
lightbend/config,6222,13.31,1,Java,https://github.com/lightbend/config
ityouknow/spring-cloud-examples,6216,7.91,0,Java,https://github.com/ityouknow/spring-cloud-examples
pig-mesh/pig,6202,5.59,19,Java,https://github.com/pig-mesh/pig
micronaut-projects/micronaut-core,6193,7.06,279,Java,https://github.com/micronaut-projects/micronaut-core
exadel-inc/CompreFace,6190,4.72,11,Java,https://github.com/exadel-inc/CompreFace
graphql-java/graphql-java,6166,9.73,82,Java,https://github.com/graphql-java/graphql-java
haifengl/smile,6150,10.35,32,Java,https://github.com/haifengl/smile
ikew0ng/SwipeBackLayout,6120,11.59,0,Java,https://github.com/ikew0ng/SwipeBackLayout
hibernate/hibernate-orm,6116,14.48,67,Java,https://github.com/hibernate/hibernate-orm
google/grafika,6116,11.27,1,Java,https://github.com/google/grafika
rengwuxian/MaterialEditText,6103,10.41,19,Java,https://github.com/rengwuxian/MaterialEditText
daimajia/NumberProgressBar,6094,10.91,3,Java,https://github.com/daimajia/NumberProgressBar
apache/hertzbeat,6089,3.14,22,Java,https://github.com/apache/hertzbeat
vespa-engine/vespa,6070,8.81,208,Java,https://github.com/vespa-engine/vespa
gephi/gephi,6062,13.44,19,Java,https://github.com/gephi/gephi
pedrovgs/EffectiveAndroidUI,6024,10.73,0,Java,https://github.com/pedrovgs/EffectiveAndroidUI
getActivity/XXPermissions,6022,6.78,63,Java,https://github.com/getActivity/XXPermissions
singwhatiwanna/dynamic-load-apk,6019,11.00,0,Java,https://github.com/singwhatiwanna/dynamic-load-apk
apache/flink-cdc,6010,4.66,21,Java,https://github.com/apache/flink-cdc
google/j2objc,6007,11.16,0,Java,https://github.com/google/j2objc
auth0/java-jwt,5997,11.06,45,Java,https://github.com/auth0/java-jwt
rey5137/material,5997,10.30,10,Java,https://github.com/rey5137/material
google/physical-web,5988,10.49,17,Java,https://github.com/google/physical-web
wyouflf/xUtils3,5980,9.42,9,Java,https://github.com/wyouflf/xUtils3
apache/incubator-kie-drools,5978,14.11,5,Java,https://github.com/apache/incubator-kie-drools
Vedenin/useful-java-links,5969,9.12,0,Java,https://github.com/Vedenin/useful-java-links
liyifeng1994/ssm,5950,8.77,0,Java,https://github.com/liyifeng1994/ssm
robolectric/robolectric,5942,14.59,105,Java,https://github.com/robolectric/robolectric
springfox/springfox,5936,12.90,12,Java,https://github.com/springfox/springfox
antoniolg/androidmvp,5926,10.99,0,Java,https://github.com/antoniolg/androidmvp
prolificinteractive/material-calendarview,5922,10.13,22,Java,https://github.com/prolificinteractive/material-calendarview
DerekYRC/mini-spring,5915,4.35,0,Java,https://github.com/DerekYRC/mini-spring
alipay/SoloPi,5906,6.04,8,Java,https://github.com/alipay/SoloPi
LandGrey/SpringBootVulExploit,5892,4.85,0,Java,https://github.com/LandGrey/SpringBootVulExploit
weibocom/motan,5885,8.94,26,Java,https://github.com/weibocom/motan
vavr-io/vavr,5871,11.16,18,Java,https://github.com/vavr-io/vavr
btraceio/btrace,5871,10.58,33,Java,https://github.com/btraceio/btrace
lets-blade/blade,5861,9.80,9,Java,https://github.com/lets-blade/blade
jetlinks/jetlinks-community,5836,5.23,19,Java,https://github.com/jetlinks/jetlinks-community
journeyapps/zxing-android-embedded,5827,12.33,9,Java,https://github.com/journeyapps/zxing-android-embedded
Nightonke/BoomMenu,5803,9.02,0,Java,https://github.com/Nightonke/BoomMenu
yarolegovich/DiscreteScrollView,5789,8.07,2,Java,https://github.com/yarolegovich/DiscreteScrollView
changmingxie/tcc-transaction,5787,9.31,8,Java,https://github.com/changmingxie/tcc-transaction
JakeWharton/DiskLruCache,5786,13.23,0,Java,https://github.com/JakeWharton/DiskLruCache
apache/camel,5775,15.86,0,Java,https://github.com/apache/camel
dmytrodanylyk/circular-progress-button,5769,10.81,3,Java,https://github.com/dmytrodanylyk/circular-progress-button
amitshekhariitbhu/Fast-Android-Networking,5769,9.02,10,Java,https://github.com/amitshekhariitbhu/Fast-Android-Networking
obsidiandynamics/kafdrop,5765,5.83,49,Java,https://github.com/obsidiandynamics/kafdrop
google/google-java-format,5739,9.88,32,Java,https://github.com/google/google-java-format
Devlight/InfiniteCycleViewPager,5736,8.60,2,Java,https://github.com/Devlight/InfiniteCycleViewPager
WeiYe-Jing/datax-web,5730,5.35,5,Java,https://github.com/WeiYe-Jing/datax-web
648540858/wvp-GB28181-pro,5729,4.36,0,Java,https://github.com/648540858/wvp-GB28181-pro
ffay/lanproxy,5729,8.35,1,Java,https://github.com/ffay/lanproxy
traccar/traccar,5725,12.95,55,Java,https://github.com/traccar/traccar
javaparser/javaparser,5720,13.41,53,Java,https://github.com/javaparser/javaparser
k0shk0sh/FastHub,5716,8.10,63,Java,https://github.com/k0shk0sh/FastHub
apache/iotdb,5715,6.34,39,Java,https://github.com/apache/iotdb
opengoofy/hippo4j,5714,3.78,18,Java,https://github.com/opengoofy/hippo4j
jpush/aurora-imui,5712,8.29,42,Java,https://github.com/jpush/aurora-imui
apache/hudi,5702,8.28,30,Java,https://github.com/apache/hudi
Nepxion/Discovery,5701,6.77,130,Java,https://github.com/Nepxion/Discovery
nayuki/QR-Code-generator,5700,8.95,5,Java,https://github.com/nayuki/QR-Code-generator
springside/springside4,5699,13.10,3,Java,https://github.com/springside/springside4
apache/pinot,5690,10.86,20,Java,https://github.com/apache/pinot
graphhopper/graphhopper,5686,13.11,45,Java,https://github.com/graphhopper/graphhopper
yanzhenjie/SwipeRecyclerView,5682,8.65,0,Java,https://github.com/yanzhenjie/SwipeRecyclerView
JakeWharton/u2020,5671,11.37,0,Java,https://github.com/JakeWharton/u2020
FongMi/TV,5670,2.76,0,Java,https://github.com/FongMi/TV
apache/hive,5665,15.86,0,Java,https://github.com/apache/hive
ZhongFuCheng3y/austin,5655,3.39,0,Java,https://github.com/ZhongFuCheng3y/austin
Javen205/IJPay,5651,7.90,24,Java,https://github.com/Javen205/IJPay
youtube/api-samples,5650,11.30,0,Java,https://github.com/youtube/api-samples
crazycodeboy/react-native-splash-screen,5640,8.53,12,Java,https://github.com/crazycodeboy/react-native-splash-screen
hanks-zyh/HTextView,5640,9.27,0,Java,https://github.com/hanks-zyh/HTextView
wasabeef/Blurry,5631,9.68,0,Java,https://github.com/wasabeef/Blurry
daimajia/AndroidImageSlider,5625,10.82,5,Java,https://github.com/daimajia/AndroidImageSlider
